"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Kyle Farmer","ATL","MLB","ATL",2.786755861138902,1.420239707688698,-1.3665161534502037,1,1,0,1,0.898204803291873,0.2389825478015875,0.6592222554902856,0.26606687798342776,0.7610174521984124,-0.6592222554902856,0,0,0.033266844566365666,0.0037701924706713694,4,1,3,0.25,1.5185077285774642,0.44251194101383384,1.0759957875636306,0.29141237327015673,0.5574880589861662,1.9240042124363699,1,0,0.030989953644438045,0.050642699416786445
"Victor Robles","SEA","MLB","SEA",0.9692606884243854,1.4174429938660704,0.448182305441685,1,1,0,1,1.5190615008212331,0.5508092534775815,0.9682522473436518,0.3625983893211721,0.4491907465224186,-0.9682522473436518,0,0,0.05626153706745308,-0.019224500030416043,0,0,0,,0.448182305441685,0,0.448182305441685,,0,-0.448182305441685,0,0,0.008456269913994056,-0.008456269913994056
"James Triantos","CHC","MLB","CHC",2.3073779942153663,1.4171049513454608,-0.8902730428699055,3,2,1,0.6666666666666666,0.9734314795717566,0.27816326411314796,0.6952682154586087,0.2857553612664353,1.721836735886852,0.3047317845413914,0,0,0.04867157397858783,0.10132842602141216,2,1,1,0.5,2.26575220161759,1.5780126222437478,0.6877395793738422,0.6964630205885516,-0.5780126222437477,0.3122604206261578,0,0,0.03654439034867081,-0.0042863258325417765
"Jarren Duran","BOS","MLB","BOS",1.1742790023794307,1.3976059272660668,0.2233269248866361,1,1,0,1,0.6566381932128034,0.1295161329733684,0.5271220602394351,0.19724124230372753,0.8704838670266317,-0.5271220602394351,0,0,0.03647989962293352,0.019075655932622036,0,0,0,,0.4781504286198657,0.12741175186661477,0.3507386767532509,0.26646792356618043,-0.12741175186661477,-0.3507386767532509,0,0,0.009195200550382032,-0.009195200550382032
"Darren Baker","CWS","MLB","CWS",0.5320646558674634,1.3973689231621067,0.8653042672946433,2,2,0,1,1.010414058019573,0.8065225674287332,0.20389149059083975,0.7982099625667617,1.193477432571267,-0.20389149059083975,1,0,0.12630175725244663,0.12369824274755337,1,1,0,1,0.7819346712411351,0.4583152019732459,0.3236194692678892,0.5861297865789473,0.5416847980267541,-0.3236194692678892,0,0,0.04599615713183148,0.012827372279933228
"Blaze Alexander","BAL","MLB","BAL",1.7405304931924,1.3921317619021383,-0.3483987312902618,4,3,1,0.75,1.1697552234324644,0.8888117307651631,0.28094349266730123,0.7598271099462018,2.111188269234837,0.7190565073326987,1,0,0.06880913079014496,0.16648498685691385,1,0,1,,0.6516012687097382,0,0.6516012687097382,,0,0.3483987312902618,0,0,0.014480028193549738,0.007742194028672484
"Mauricio Dubon","ATL","MLB","ATL",1.908107904132901,1.38023443184044,-0.527873472292461,1,1,0,1,0.8374197300203284,0.22859264908994414,0.6088270809303842,0.2729726096665946,0.7714073509100559,-0.6088270809303842,0,0,0.033496789200813136,0.006503210799186862,2,1,1,0.5,1.2565538743218179,0.8922136733071394,0.36434020101467823,0.7100480859117014,0.10778632669286059,0.6356597989853215,0,0,0.022044804812663472,0.013042914485582143
"Leo Rivas","SEA","MLB","SEA",2.725856062363345,1.3503923615271365,-1.3754637008362085,1,1,0,1,1.770168187191853,0.7098879128323583,1.0602802743594948,0.40102851128428946,0.2901120871676418,-1.0602802743594948,0,0,0.034709180141016725,-0.015101337003761825,4,1,3,0.25,1.566490443002307,0.4709770719192577,1.0955133710830491,0.30065748183984553,0.5290229280807424,1.9044866289169509,0,0,0.014640097598152402,0.022743079971941058
"Gabriel Arias","CLE","MLB","CLE",0.7714648487636613,1.3422847832839189,0.5708199345202576,2,2,0,1,1.107564077921737,0.8826396473189091,0.22492443060282788,0.7969197131917801,1.117360352681091,-0.22492443060282788,0,0,0.05829284620640721,0.04697031168832963,1,1,0,1,1.293363038536514,0.8612715520081281,0.4320914865283857,0.6659163176509878,0.1387284479918719,-0.4320914865283857,0,0,0.019897892900561754,-0.004513277515946369
"Christian Yelich","MIL","MLB","MIL",1.1142233188636514,1.3221748398497715,0.20795152098612013,1,1,0,1,1.4268095368598768,0.5523173485050525,0.8744921883548239,0.38709956321191463,0.44768265149494746,-0.8744921883548239,0,0,0.05487728987922603,-0.016415751417687568,0,0,0,,0.953866206073716,0.37295734254379787,0.580908863529918,0.3909954458696645,-0.37295734254379787,-0.580908863529918,0,0,0.0158977701012286,-0.0158977701012286
