"entity_name","team_abbr","level","parent_org","total_vs_expected","net_for","net_against","n_challenges","n_overturns","n_confirms","rate_overturns","exp_chal","exp_chal_gained","exp_chal_lost","exp_rate_overturns","net_chal_gained","net_chal_lost","n_strikeouts_flip","n_walks_flip","exp_rate_challenges","exp_rate_challenges_diff","n_challenges_against","n_overturns_against","n_confirms_against","rate_overturns_against","exp_chal_against","exp_chal_gained_against","exp_chal_lost_against","exp_rate_overturns_against","net_chal_gained_against","net_chal_lost_against","n_strikeouts_flip_against","n_walks_flip_against","exp_rate_challenges_against","exp_rate_challenges_diff_against"
"Jimmy Crooks","STL","MLB","STL",0.5717311390090469,1.3486868676272372,0.7769557286181903,3,3,0,1,3.5238225356048116,2.5875678339887873,0.9362547016160245,0.7343070792708549,0.41243216601121263,-0.9362547016160245,2,1,0.03523822535604812,-0.005238225356048116,0,0,0,,1.0799601553966691,0.15150221338923925,0.9284579420074296,0.1402850027680813,-0.15150221338923925,-0.9284579420074296,0,0,0.03374875485614591,-0.03374875485614591
"Omar Martinez","LAA","MLB","LAA",-1.8111214214944167,1.316912675814649,3.1280340973090657,3,2,1,0.6666666666666666,3.266020604221097,1.474553964203224,1.7914666400178727,0.4514833624434178,0.525446035796776,-0.791466640017873,1,1,0.020036936222215317,-0.0016320282467551955,4,3,1,0.75,4.3990461750927565,1.6355060388918454,2.763540136200911,0.37178651321098255,1.3644939611081546,-1.763540136200911,1,1,0.0745601046625891,-0.006763494493097568
"Daniel Susac","SF","MLB","SF",0.8659194346498558,1.313098374100553,0.4471789394506973,8,4,4,0.5,7.80128985233004,3.244095739114743,4.557194113215295,0.415840944320998,0.7559042608852564,-0.5571941132152967,1,1,0.021610221197590138,0.0005504436223544598,11,6,5,0.5454545454545454,11.61265783120876,6.082739445879031,5.529918385329727,0.5238025208606254,-0.08273944587902948,-0.5299183853297268,1,1,0.06912296328100452,-0.0036467728048140426
"Tyler Tolve","ATL","MLB","ATL",2.014258014172475,1.2980497511328926,-0.7162082630395826,1,1,0,1,1.548451374875431,0.6252008118712692,0.9232505630041619,0.4037587631200657,0.3747991881287308,-0.9232505630041619,1,1,0.04692276893561912,-0.016619738632588817,0,0,0,,0.8200273940933144,0.7681178285664485,0.05190956552686586,0.9366977665614926,-0.7681178285664485,-0.05190956552686586,0,0,0.16400547881866287,-0.16400547881866287
"Silas Ardoin","BAL","MLB","BAL",1.053827632357872,1.2565976645447507,0.20277003218687892,2,2,0,1,1.658807299197779,1.2011048173265142,0.457702481871265,0.7240773644457583,0.7988951826734858,-0.457702481871265,1,1,0.03770016589085861,0.0077543795636868425,0,0,0,,0.6001062379557806,0.19866810288445078,0.4014381350713297,0.3310548871499813,-0.19866810288445078,-0.4014381350713297,0,0,0.037506639872236285,-0.037506639872236285
"Noah Cardenas","MIN","MLB","MIN",1.8233404804297155,1.1787293668136236,-0.6446111136160918,5,3,2,0.6,3.108561991457468,1.4649163123219224,1.6436456791355456,0.4712520825859701,1.5350836876780778,0.3563543208644543,1,0,0.0357305976029594,0.02174066676485669,3,1,2,0.3333333333333333,2.0121413764759324,0.8283762450460119,1.1837651314299202,0.41168888763513795,0.17162375495398818,0.81623486857008,0,0,0.04106410972399862,0.020160380071919747
"Mitch Garver","SEA","MLB","SEA",-0.22667366933326227,1.173698281459454,1.4003719507927164,5,4,1,0.8,9.010872111401317,5.418586914970931,3.5922851964303857,0.6013387880752271,-1.4185869149709316,-2.5922851964303857,1,0,0.026659384944974312,-0.011866485536690289,11,6,5,0.5454545454545454,5.09087198178073,2.3452500154940066,2.745621966286723,0.46067746819939953,3.654749984505993,2.2543780337132766,1,0,0.034631782188984564,0.04019814978380456
"Christian Vazquez","HOU","MLB","HOU",-0.6411300064614953,1.1633244596363683,1.8044544660978636,1,1,0,1,3.5601125166975462,1.698394028530589,1.8617184881669573,0.4770618963768212,-0.698394028530589,-1.8617184881669573,0,0,0.030428312108526038,-0.02188130356151749,2,2,0,1,1.6104709854029406,0.9030082596525386,0.7074627257504023,0.5607106665300186,1.0969917403474614,-0.7074627257504023,1,0,0.03157786245888119,0.007637823815628615
"David Fry","CLE","MLB","CLE",1.923016869653979,1.1598418980667047,-0.7631749715872745,12,8,4,0.6666666666666666,7.605020535032814,5.222589318483053,2.382431216549759,0.686729154040413,2.7774106815169457,1.617568783450241,3,2,0.024219810621123612,0.013996749888430528,5,1,4,0.2,4.365448596541054,1.0643117840641634,3.301136812476889,0.24380353141884817,-0.06431178406416362,0.6988631875231109,0,0,0.032098886739272456,0.004665819143080487
"Luca Tresh","KC","MLB","KC",1.3269116481999843,1.1421220712316662,-0.1847895769683181,6,4,2,0.6666666666666666,6.571348652884037,3.714613290826186,2.856735362057854,0.5652741144994513,0.2853867091738136,-0.8567353620578526,1,0,0.020219534316566267,-0.0017579958550278062,3,1,2,0.3333333333333333,5.428694894266635,2.3067422356174774,3.121952658649159,0.4249165371319134,-1.3067422356174774,-1.1219526586491593,0,0,0.0420829061571057,-0.018827092203617328
"Bo Naylor","CLE","MLB","CLE",-1.590518013481822,1.090190509731426,2.680708523213248,2,1,1,0.5,4.476304936182767,1.69305721322567,2.7832477229570958,0.37822651436017873,-0.69305721322567,-1.783247722957096,0,0,0.017350019132491346,-0.00959808114799522,3,2,1,0.6666666666666666,4.734258072423738,1.526774774605246,3.2074832978184937,0.32249504594995654,0.4732252253947538,-2.207483297818494,1,1,0.039783681280871744,-0.014573597247258301
"Cooper Johnson","TEX","MLB","TEX",2.1227484529939034,1.0614118685527016,-1.0613365844412015,3,1,2,0.3333333333333333,3.610646663057276,0.774617397252287,2.8360292658049886,0.21453702606180466,0.2253826027477131,-0.8360292658049885,0,0,0.02865592589727997,-0.0048464020877561605,6,2,4,0.3333333333333333,2.139212334219776,0.600274459330489,1.5389378748892875,0.280605365689154,1.399725540669511,2.4610621251107125,0,0,0.041945339886662276,0.07570171893686714
